"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl"
"SC-38","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","Espressamente illy","36650311","""星期一至五下午六時後惠顧滿HK$200享85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","""九龍尖沙咀海運大廈地下OTG61號舖""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/261-espressamente-illy-1.jpg"
"SC-39","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港尖沙咀凱悅酒店","37217700","""於咖啡廳可享自助午餐、自助晚餐及周末下午茶自助餐八五折優惠""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港九龍尖沙咀河內道18號香港尖沙咀凱悅酒店大堂樓層""","https://www.sc.com/global/av/hk-Chi.gif"
"SC-40","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港旺角薈賢居（如心酒店集團管理）– canton pot","39687888","""渣打白金信用卡或以上客戶︰"",""星期五至六惠顧主餐牌及火鍋單點餐牌食品可享9折"",""星期日至四惠顧主餐牌及火鍋單點餐牌食品可享85折"",""所有渣打信用卡客戶︰"",""星期一至日惠顧主餐牌及火鍋單點餐牌食品可享9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港旺角廣東道1131號2樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/32.gif"
"SC-41","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","如心艾朗酒店 – forte","39688222","""渣打白金信用卡或以上客戶︰"",""星期一至日惠顧主菜牌及飲品可享9折"",""星期一至五惠顧行政午餐可享9折"",""星期六、日及公眾假期惠顧假日自助早午餐可享7折"",""星期一至四惠顧半自助晚餐可享7折"",""星期五至日、公眾假期前夕及公眾假期惠顧半自助晚餐可享75折"",""所有渣打信用卡客戶︰"",""星期一至日惠顧主菜牌及飲品可享9折"",""星期一至五惠顧行政午餐可享9折"",""星期六、日及公眾假期惠顧假日自助早午餐可享75折"",""星期一至四惠顧半自助晚餐可享75折"",""星期五至日、公眾假期前夕及公眾假期惠顧半自助晚餐可享8折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港觀塘創業街38號2樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/33.gif"
"SC-42","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","如心南灣海景酒店– LIS Café","39688833","""渣打白金信用卡或以上客戶︰"",""主餐牌食品、午膳套餐(星期一至五)及下午茶套餐9折"",""假日自助早午餐(只限星期六、日及公眾假期)及自助晚餐(星期一至四)7折"",""自助晚餐(星期五至日, 公眾假期前夕及公眾假期)75折"",""所有渣打信用卡客戶︰"",""主餐牌食品、午膳套餐(星期一至五)及下午茶套餐9折"",""假日自助早午餐(只限星期六、日及公眾假期)及自助晚餐(星期一至四)75折"",""自助晚餐(星期五至日, 公眾假期前夕及公眾假期)8折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港香港仔黄竹坑道55號P3""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/34-35.gif"
"SC-43","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","如心南灣海景酒店– Bar LIS","39688835","""主餐牌食品9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港香港仔黄竹坑道55號P3""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/34-35.gif"
"SC-44","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港九龍東皇冠假日酒店 - 尚廚","39830688","""星期一至五堂食85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""新界將軍澳唐德街3號香港九龍東皇冠假日酒店1樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/036-crowne-plaza-hong-kong-the-chefs-table.jpg"
"SC-45","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港九龍東皇冠假日酒店 - 紫粵軒","39830688","""星期一至五堂食85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""新界將軍澳唐德街3號香港九龍東皇冠假日酒店2樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/037-crowne-plaza-hong-kong-tze-yuet-heen.jpg"
"SC-46","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港九龍東皇冠假日酒店 - 星幕","39830688","""星期一至五堂食85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""新界將軍澳唐德街3號香港九龍東皇冠假日酒店47樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/038-crowne-plaza-hong-kong-cielo.jpg"
"SC-47","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港荃灣帝盛酒店 - Dorsett Café","39966338","""星期一至五午市9折"",""星期六、日及公眾假期午市85折"",""晚市85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍葵涌健全街28號香港荃灣帝盛酒店地下""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/110-Dorsett-Tsuen-Wan-Hong-Kong.gif"
"SC-48","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","會所1号 九龍半山","82021218","""自選菜式及正價套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""九龍農圃道18號UG層1號舖""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-49","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","會所1号 科學園","82022311","""自選菜式及正價套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""新界沙田科學園科技大道西12號12W大樓地下S061-S066號舖""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-50","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","會所1号 大舞臺","82022809","""自選菜式及正價套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""香港德輔道中323號西港城2樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-51","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","會所1号 德藝會","82022892","""自選菜式及正價套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""九龍九龍灣德福花園平台P13-P14號""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-52","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","會所1号 博藝會","82028606","""自選菜式及正價套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""九龍紅磡黃埔花園第八期螢幕圈4樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-53","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","會所1号 九龍東","82029298","""自選菜式及正價套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""九龍觀塘觀點中心2樓全層""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-54","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","會所1号 銀灘","82099113","""自選菜式及正價套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""新界珀麗灣臨海廣場L2""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-55","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","會所1号 郵輪提岸","82099223","""自選菜式及正價套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""九龍九龍灣臨澤街8號傲騰廣場地下""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-56","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","會所1号 萬濤","82099288","""自選菜式及正價套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""新界沙田安平街1號香港沙田萬怡酒店商場1樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-57","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","會所1号 淺水灣","82099822","""自選菜式及正價套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""香港淺水灣海灘道16號""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-58","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡""","自然良坊","82268326","""丸裝或茶包裝貨品95折"",""惠顧丸裝或茶包滿2盒可獲贈醒目藍莓精華10天旅行裝""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","""九龍彌敦道760號聯合廣場30號B地下""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-others/natural-square.gif"
"SC-59","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card"",""Standard Chartered WorldMiles Card (formerly known as Standard Chartered American Express® Card)""","The Langham Hong Kong - The Food Gallery","","""12% off on a la carte food items for lunch and dinner"",""12% off on lunch buffet and dinner buffet""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""Upper Lobby, The Langham, Hong Kong, 8 Peking Road, Tsim Sha Tsui, Kowloon""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/39.gif"
"SC-60","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card""","La'Taste Vietnamese Cuisine","","""A complimentary dessert upon dine-in dinner spending of HK$200 or above""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-south/lataste-vietnamese-cuisine.gif"
"SC-62","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card"",""Standard Chartered WorldMiles Card (formerly known as Standard Chartered American Express® Card)""","Maxim’s MX","","""Enjoy a complimentary mango pudding (valued at HK$185) or assorted finger sandwiches (valued at HK$168) upon spending of HK$1,200 or above in a single transaction for Maxim’s MX Party Menu""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/01-maximmx1.jpg"
"SC-61","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card"",""Standard Chartered WorldMiles Card (formerly known as Standard Chartered American Express® Card)""","Hong Kong Day","","""A complimentary Hong Kong Day milk tea or one complimentary poached vegetable upon spending HK$150 or above in a single transaction on any food items""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/19-hong-kong-day.gif"
"SC-63","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card"",""Standard Chartered WorldMiles Card (formerly known as Standard Chartered American Express® Card)""","voi_la! Wine Cellar","","""6% off on regular-priced items""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/092-voila-Wine-Cellar.gif"
"SC-64","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","Oliver's Super Sandwiches","","""10% off on a la carte party menu order""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/123-olivers-super-sandwiches.jpg"
"SC-65","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card""","Tung Fong Hung Medicine Company Limited","","""20% off on selected regular-priced items""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/125-Tung-Fong-Hung-Medicine-Company-Limited.gif"
"SC-66","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card""","Beijing Tong Ren Tang Fook Ming Tong Chinese Medical Center","","""15% off on regular-priced acupuncture, bone-setting and acupressure x 10 courses"",""Up to 30% off on the medication courses""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/003-beijing-tong-ren-tang-fook-ming-tong-chinese-medical-center.jpg"
"SC-67","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card""","BEE CHENG HIANG","","""10% off on regular-priced meat products upon spending of HK$300 or above""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/126-bee-cheng-hiang.jpg"
"SC-68","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered WorldMiles Card (formerly known as Standard Chartered American Express® Card)""","Twelve Cupcakes","","""10% off upon purchase 3 pieces of regular-priced Flavour Cupcakes""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/13-twelve-cupcake.gif"
"SC-69","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card"",""Standard Chartered WorldMiles Card (formerly known as Standard Chartered American Express® Card)""","Häagen-Dazs™","","""Enjoy HK$50 discount offer upon purchase any ice cream cakes of HK$400 or above""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/14-haagendazs.gif"
"SC-59","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港朗廷酒店 - The Food Gallery","","""午膳及晚膳主餐牌菜式食品88折"",""自助午餐及自助晚餐88折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀北京道8號香港朗廷酒店高層大堂""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/39.gif"
"SC-60","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡""","品越越式料理","","""惠顧晚市堂食滿HK$200可獲贈甜品乙客""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-south/lataste-vietnamese-cuisine.gif"
"SC-61","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港地","","""惠顧任何食品單一簽賬滿HK$150以上，可免費獲贈絲級奶茶/焯菜一客""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/19-hong-kong-day.gif"
"SC-62","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","美心MX","","""惠顧美心MX派對美食單一簽賬滿HK$1,200或以上，可免費獲贈芒果布甸(價值HK$185) / 雙式自家製三文治 (價值HK$168)乙客""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/01-maximmx1.jpg"
"SC-63","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","voi_la! 酒窖","","""正價貨品94折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/092-voila-Wine-Cellar.gif"
"SC-64","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","Oliver's Super Sandwiches","","""單買派對美食9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/123-olivers-super-sandwiches.jpg"
"SC-65","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡""","東方紅藥業有限公司","","""指定正價貨品8折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/125-Tung-Fong-Hung-Medicine-Company-Limited.gif"
"SC-66","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡""","北京同仁堂福明堂中醫藥中心","","""中醫針灸、骨傷及推拿10次療程正價85折"",""中醫中藥療程低至7折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/003-beijing-tong-ren-tang-fook-ming-tong-chinese-medical-center.jpg"
"SC-67","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡""","美珍香","","""惠顧正價肉類產品滿HK$300享9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/126-bee-cheng-hiang.jpg"
"SC-68","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","Twelve Cupcakes","","""惠顧正價Cupcakes 3件或以上即享正價9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/13-twelve-cupcake.gif"
"SC-69","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","Häagen-Dazs™","","""惠顧雪糕蛋糕滿HK$400可享HK$50優惠""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/14-haagendazs.gif"
