"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl"
"AM-0168021","zh_TW","American Express","""美國運通卡""","ToTT's and Roof Terrace - 香港怡東酒店","28376786","""自選食品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168021","2016-01-01","2016-06-30","""銅鑼灣告士打道281號34樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXgwEAG&file=00Pa000000bPXgwEAG"
"AM-0167984","zh_TW","American Express","""美國運通卡""","Umami 餐廳及酒吧 - 數碼港艾美酒店","29807406","""午市及晚市自選食品8折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167984","2016-01-01","2016-06-30","""香港數碼港道100號數碼港艾美酒店1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPYr3EAG&file=00Pa000000bPYr3EAG"
"AM-0167980","zh_TW","American Express","""美國運通卡""","YUÈ - City Garden Hotel","28064918","""午市自選食品及飲品9折優惠"",""晚市自選食品及飲品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167980","2016-01-01","2016-06-30","""北角城市花園道9號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXhuEAG&file=00Pa000000bPXhuEAG"
"AM-0167599","zh_TW","American Express","""美國運通卡""","Zentral","21118110","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167599","2016-01-02","2016-06-30","""中環德己立街32號4-5樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jF0ziEAC&file=00Pa000000jF0ziEAC"
"AM-0167283","zh_TW","American Express","""美國運通卡""","Zinc","28683448","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167283","2016-01-02","2016-06-30","""中環蘭桂坊德己立街35號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSWclEAG&file=00Pa000000iSWclEAG"
"AM-0168018","zh_TW","American Express","""美國運通卡""","一樓咖啡室 - 香港怡東酒店","28376781","""自選食品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168018","2016-01-01","2016-06-30","""銅鑼灣告士打道281號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXgwEAG&file=00Pa000000bPXgwEAG"
"AM-0167255","zh_TW","American Express","""美國運通卡""","來佬餐館","31253000","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167255","2016-01-02","2016-06-30","""中環威靈頓街66號""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSLYAEA4&file=00Pa000000iSLYAEA4"
"AM-0168015","zh_TW","American Express","""美國運通卡""","儷廊咖啡室 - 富豪東方酒店","21323502","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168015","2016-01-01","2016-06-30","""九龍城沙浦道30-38號地庫1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXgXEAW&file=00Pa000000bPXgXEAW"
"AM-0167849","zh_TW","American Express","""美國運通卡""","力寶軒","25261168","""晚巿自選食品8折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167849","2016-01-01","2016-06-30","""金鐘金鐘道89號力寶中心地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPReLEAW&file=00Pa000000bPReLEAW"
"AM-0167867","zh_TW","American Express","""美國運通卡""","南亭(日本串燒)","31182501","""指定飲品餐單5折優惠(適用於星期日至星期四)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167867","2016-01-01","2016-06-30","""銅鑼灣耀華街38號ZING! 2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jGo8CEAS&file=00Pa000000jGo8CEAS"
"AM-0167981","zh_TW","American Express","""美國運通卡""","南坊中菜廳 - 數碼港艾美酒店","29807410","""午市及晚市自選食品8折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167981","2016-01-01","2016-06-30","""香港數碼港道100號數碼港艾美酒店3樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPYq0EAG&file=00Pa000000bPYq0EAG"
"AM-0167864","zh_TW","American Express","""美國運通卡""","吟彩","25741118","""自選食品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167864","2016-01-01","2016-06-30","""灣仔交加里32-38號萃峯地下3-7號店""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bQJluEAG&file=00Pa000000bQJluEAG"
"AM-0168003","zh_TW","American Express","""美國運通卡""","味房居食屋 - 麗豪酒店","21321256","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168003","2016-01-01","2016-06-30","""沙田大涌僑路34-36號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXfyEAG&file=00Pa000000bPXfyEAG"
"AM-0168026","zh_TW","American Express","""美國運通卡""","咖啡亭 - 隆堡麗景酒店","35500275","""自助餐85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168026","2016-01-01","2016-06-30","""尖沙咀赫德道8A 1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXeMEAW&file=00Pa000000bPXeMEAW"
"AM-0167986","zh_TW","American Express","""美國運通卡""","堤岸酒吧及餐廳 - 皇家太平洋酒店","27382398","""自選食品及飲品8折優惠"",""午市及晚市套餐85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167986","2016-01-01","2016-06-30","""尖沙咀中港城皇家太平洋酒店海景翼大堂高座""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXi4EAG&file=00Pa000000bPXi4EAG"
"AM-0167282","zh_TW","American Express","""美國運通卡""","大官廳","31253228","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167282","2016-01-02","2016-06-30","""中環威靈頓街74號明發大廈地下至2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSWaZEAW&file=00Pa000000iSWaZEAW"
"AM-0168013","zh_TW","American Express","""美國運通卡""","富豪坊 - 富豪東方酒店","21323456","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168013","2016-01-01","2016-06-30","""九龍城沙浦道30-38號2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPp1dEAC&file=00Pa000000bPp1dEAC"
"AM-0167998","zh_TW","American Express","""美國運通卡""","富豪坊 - 麗豪酒店","21321011","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167998","2016-01-01","2016-06-30","""沙田大涌僑路34-36號2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXfeEAG&file=00Pa000000bPXfeEAG"
"AM-0167993","zh_TW","American Express","""美國運通卡""","富豪軒 - 富豪九龍酒店","23138681","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167993","2016-01-01","2016-06-30","""尖沙咀東部麼地道71號2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXfKEAW&file=00Pa000000bPXfKEAW"
"AM-0168004","zh_TW","American Express","""美國運通卡""","富豪軒 - 麗豪酒店","21321012","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168004","2016-01-01","2016-06-30","""沙田大涌僑路34-36號2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXfeEAG&file=00Pa000000bPXfeEAG"
"AM-0167988","zh_TW","American Express","""美國運通卡""","富豪金殿 - 富豪香港酒店","28371773","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167988","2016-01-01","2016-06-30","""銅鑼灣怡和街88號3樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXf0EAG&file=00Pa000000bPXf0EAG"
"AM-0167997","zh_TW","American Express","""美國運通卡""","富豪餅店 - 富豪九龍酒店","23138582","""食品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167997","2016-01-01","2016-06-30","""尖沙咀東部麼地道71號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXfKEAW&file=00Pa000000bPXfKEAW"
"AM-0168016","zh_TW","American Express","""美國運通卡""","富豪餅店 - 富豪東方酒店","21353259","""食品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168016","2016-01-01","2016-06-30","""九龍城沙浦道30-38號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXgXEAW&file=00Pa000000bPXgXEAW"
"AM-0168011","zh_TW","American Express","""美國運通卡""","富豪餅店 - 富豪機場酒店","22860819","""食品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168011","2016-01-01","2016-06-30","""香港赤鱲角香港國際機場暢達路9號2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPp1YEAS&file=00Pa000000bPp1YEAS"
"AM-0167991","zh_TW","American Express","""美國運通卡""","富豪餅店 - 富豪香港酒店","28371748","""食品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167991","2016-01-01","2016-06-30","""G/F, 88 Yee Wo Street, Causeway Bay""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXf0EAG&file=00Pa000000bPXf0EAG"
"AM-0168005","zh_TW","American Express","""美國運通卡""","富豪餅店 - 麗豪酒店","21321239","""食品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168005","2016-01-01","2016-06-30","""沙田大涌僑路34-36號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXfyEAG&file=00Pa000000bPXfyEAG"
"AM-0168028","zh_TW","American Express","""美國運通卡""","帝京軒 - 帝京酒店","26226161","""午市及晚市自選食品82折優惠(適用於星期一至星期五)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168028","2016-01-01","2016-06-30","""九龍太子道193號3樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXhBEAW&file=00Pa000000bPXhBEAW"
"AM-0168031","zh_TW","American Express","""美國運通卡""","帝京酒店餅店 - 帝京酒店","26226256","""磅裝蛋糕82折優惠(3D立體蛋糕及推廣蛋糕除外)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168031","2016-01-01","2016-06-30","""九龍太子道193號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXhBEAW&file=00Pa000000bPXhBEAW"
"AM-0167973","zh_TW","American Express","""美國運通卡""","廷廊 - 香港朗廷酒店","21327898","""朗廷英式下午茶88折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167973","2016-01-01","2016-06-30","""尖沙咀北京道8號大堂""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPsUjEAK&file=00Pa000000bPsUjEAK"
"AM-0167990","zh_TW","American Express","""美國運通卡""","御花園咖啡室 - 富豪香港酒店","28371772","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167990","2016-01-01","2016-06-30","""銅鑼灣怡和街88號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXf0EAG&file=00Pa000000bPXf0EAG"
"AM-0168023","zh_TW","American Express","""美國運通卡""","怡東軒 - 香港怡東酒店","28376790","""自選食品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168023","2016-01-01","2016-06-30","""銅鑼灣告士打道281號2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXgwEAG&file=00Pa000000bPXgwEAG"
"AM-0167999","zh_TW","American Express","""美國運通卡""","意廊 - 麗豪酒店","21321235","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167999","2016-01-01","2016-06-30","""沙田大涌僑路34-36號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXfyEAG&file=00Pa000000bPXfyEAG"
"AM-0167408","zh_TW","American Express","""美國運通卡""","東歐餐廳","28511193","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167408","2016-01-02","2016-06-30","""中環閣麟街46-48號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iTLGtEAO&file=00Pa000000iTLGtEAO"
"AM-0167985","zh_TW","American Express","""美國運通卡""","柏景餐廳 - 皇家太平洋酒店","27382322","""自助餐8折優惠(不適用於自助早餐)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167985","2016-01-01","2016-06-30","""尖沙咀中港城皇家太平洋酒店園景翼2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXi4EAG&file=00Pa000000bPXi4EAG"
"AM-0167979","zh_TW","American Express","""美國運通卡""","沙嗲軒 - 城市花園酒店","28064938","""午市自選食品及飲品85折優惠"",""晚市自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167979","2016-01-01","2016-06-30","""北角城市花園道9號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jH7YhEAK&file=00Pa000000jH7YhEAK"
"AM-0167987","zh_TW","American Express","""美國運通卡""","沙嗲軒 - 皇家太平洋酒店","27382368","""自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167987","2016-01-01","2016-06-30","""尖沙咀中港城平台1座3號店""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXi4EAG&file=00Pa000000bPXi4EAG"
"AM-0168000","zh_TW","American Express","""美國運通卡""","河夢 - 麗豪酒店","21321151","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168000","2016-01-01","2016-06-30","""沙田大涌僑路34-36號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXfyEAG&file=00Pa000000bPXfyEAG"
"AM-0168030","zh_TW","American Express","""美國運通卡""","獅子樓 - 帝京酒店","26226167","""午市及晚市自選食品82折優惠(適用於星期一至星期五)"",""日式午市定食82折優惠(適用於星期一至星期五)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168030","2016-01-01","2016-06-30","""九龍太子道193號3樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXhBEAW&file=00Pa000000bPXhBEAW"
"AM-0168027","zh_TW","American Express","""美國運通卡""","甜 •  - 隆堡麗景酒店","35500388","""蛋糕85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168027","2016-01-01","2016-06-30","""尖沙咀赫德道8A 1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXeMEAW&file=00Pa000000bPXeMEAW"
"AM-0167863","zh_TW","American Express","""美國運通卡""","百樂金宴","29899338","""晚市自選食品及飲品9折優惠(適用於星期一至星期五，公眾假期除外)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167863","2016-01-01","2016-06-30","""香港數碼港道100號數碼港商場102號鋪""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jGo7xEAC&file=00Pa000000jGo7xEAC"
"AM-0168010","zh_TW","American Express","""美國運通卡""","空港居酒屋 - 富豪機場酒店","22866668","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168010","2016-01-01","2016-06-30","""香港赤鱲角香港國際機場暢達路9號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPp1YEAS&file=00Pa000000bPp1YEAS"
"AM-0168006","zh_TW","American Express","""美國運通卡""","紅軒 - 富豪機場酒店","22866868","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168006","2016-01-01","2016-06-30","""香港赤鱲角香港國際機場暢達路9號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXgIEAW&file=00Pa000000bPXgIEAW"
"AM-0167977","zh_TW","American Express","""美國運通卡""","綠茵閣 - 城市花園酒店","28064922","""自助午餐及自助晚餐9折優惠"",""午市及晚市自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167977","2016-01-01","2016-06-30","""北角城市花園道9號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXhaEAG&file=00Pa000000bPXhaEAG"
"AM-0167968","zh_TW","American Express","""美國運通卡""","美岸海鮮廳 - 香港朗廷酒店","21327898","""午市及晚市自選食品88折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167968","2016-01-01","2016-06-30","""尖沙咀北京道8號低層大堂""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPsUjEAK&file=00Pa000000bPsUjEAK"
"AM-0168029","zh_TW","American Express","""美國運通卡""","花月庭 - 帝京酒店","26226154","""自助午餐、全時段自助晚餐及自選食品82折優惠(適用於星期一至星期五)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168029","2016-01-01","2016-06-30","""九龍太子道193號2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXhBEAW&file=00Pa000000bPXhBEAW"
"AM-0168007","zh_TW","American Express","""美國運通卡""","華岸酒吧扒房 - 富豪機場酒店","22866898","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168007","2016-01-01","2016-06-30","""香港赤鱲角香港國際機場暢達路9號""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPp1YEAS&file=00Pa000000bPp1YEAS"
"AM-0168012","zh_TW","American Express","""美國運通卡""","華岸酒吧餐廳 - 富豪東方酒店","21323393","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168012","2016-01-01","2016-06-30","""九龍城沙浦道30-38號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXgXEAW&file=00Pa000000bPXgXEAW"
"AM-0168009","zh_TW","American Express","""美國運通卡""","藝廊咖啡室 - 富豪機場酒店","22866238","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168009","2016-01-01","2016-06-30","""香港赤鱲角香港國際機場暢達路9號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPp1YEAS&file=00Pa000000bPp1YEAS"
