"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl","cuisineType"
"CCB-1","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","佳寧娜潮州菜","25111282","""惠顧晚市滿HKD300送水晶包一客""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-carrianna","2016-01-01","2016-12-31","""灣仔告士打道151號安盛中心1樓""","","chinese"
"CCB-2","en","China Construction Bank","""建行龍卡信用卡受理商戶""","薔紅特色茶餐廳","28383783","""惠顧指定套餐半價"",""免收加一""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-rose-kitchen","2016-01-01","2016-12-31","""灣仔莊士敦道194-204號灣仔商業中心1樓""","","chinese"
"CCB-3","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","霸王山莊","27231003","""指定晚市套餐7折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-kings-lodge","2016-01-01","2016-12-31","""尖沙咀漆咸道南67-71號安年大廈地下""","","chinese"
"CCB-4","en","China Construction Bank","""建行龍卡信用卡受理商戶""","西龍纤味","31055303","""全單貨品9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-slim-taste","2016-01-01","2016-12-31","""樂富聯合道198號樂富廣場1樓1104號舖""","","chinese"
"CCB-5","en","China Construction Bank","""建行龍卡信用卡受理商戶""","西龍傳香飯糰","31055303","""正價貨品9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-qq-rice","2016-01-01","2016-12-31","""大嶼山翔天路1號香港國際機場1號客運大樓7T087""","","chinese"
"CCB-6","en","China Construction Bank","","The Salted Pig","2367099027079459","""星期一至四：自選菜式85折"",""星期五至日：自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-the-salted-pig","2016-01-01","2016-12-31","""尖沙咀諾士佛臺1號地舖"",""西灣河鯉景灣太康街45號地下GB8-10號舖""","","western"
"CCB-7","en","China Construction Bank","""銀聯信用卡受理商戶""","Bouchon Bistro Francais","25259300","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-bouchon-bistro-francais","2016-01-01","2016-12-31","""中環蘇豪伊利近街49號地下""","","western"
"CCB-8","en","China Construction Bank","""銀聯信用卡受理商戶""","Craftsteak","25260999","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-craftsteak","2016-01-01","2016-12-31","""中環蘇豪伊利近街29號""","","western"
"CCB-9","en","China Construction Bank","""銀聯信用卡受理商戶""","FoFo by el Willy","29002009","""每位客人可獲贈Sangria一杯（適用於午市及晚市）""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-fofo","2016-01-01","2016-12-31","""中環威靈頓街2-8號M88 20樓""","","western"
"CCB-10","en","China Construction Bank","","Harvey Nichols四樓餐廳","36953389","""以HKD458享用特色4道菜晚市套餐 (原價：HKD558)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-harvey-nichols","2016-01-01","2016-12-31","""中環德輔道中12-16號置地廣場Harvey Nichols 4樓""","","western"
"CCB-11","en","China Construction Bank","""銀聯信用卡受理商戶""","La Paloma","22916161","""每位客人可獲贈Sangria一杯（適用於午市及晚市）""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-la-paloma","2016-01-01","2016-12-31","""西環皇后大道西189號SoHo189一樓""","","western"
"CCB-12","en","China Construction Bank","","Lily & Bloom","28106166","""惠顧晚市並預先訂座，每位客人可獲贈Prosecco一杯（週一至日）""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-lily-and-bloom","2016-01-01","2016-12-31","""中環蘭桂坊雲咸街33號LKF Tower 5樓及6樓""","","western"
"CCB-13","en","China Construction Bank","""銀聯信用卡受理商戶""","Lupa","27966500","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-lupa","2016-01-01","2016-12-31","""中環皇后大道中31號陸海通大廈3樓""","","western"
"CCB-14","en","China Construction Bank","","Madam Sixty Ate","25272558","""每位客人惠顧滿HKD500可獲贈甜品一客（適用於午市及晚市）""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-madam-sixty-ate","2016-01-01","2016-12-31","""灣仔莊士敦道60號1樓8號舖""","","western"
"CCB-15","en","China Construction Bank","""銀聯信用卡受理商戶""","Manzo Italian Steak House","27353980","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-manzo","2016-01-01","2016-12-31","""銅鑼灣勿地臣街1號時代廣場11樓1104號舖""","","western"
"CCB-16","en","China Construction Bank","""銀聯信用卡受理商戶""","Panevino","25217366","""星期一至四：全單85折"",""星期五、六及日：全單9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-panevino","2016-01-01","2016-12-31","""半山羅便臣道30-32號地下""","","western"
"CCB-17","en","China Construction Bank","","Shore Steak","29151638","""星期一至四、星期六至日：自選菜式85折"",""星期五：自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-shore-steak","2016-01-01","2016-12-31","""中環皇后大道中139號The L.Place 3及4樓""","","western"
"CCB-18","en","China Construction Bank","""銀聯信用卡受理商戶""","Prego Italian","26515700","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-prego","2016-01-01","2016-12-31","""中環蘇豪伊利近街43號地下""","","western"
"CCB-19","en","China Construction Bank","","QUAYSIDE","26616708","""每位客人可獲贈餐酒或prosecco一杯""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-quayside","2016-01-01","2016-12-31","""灣仔龍景街1號分域碼頭海軍商場地下""","","western"
"CCB-20","en","China Construction Bank","""銀聯信用卡受理商戶""","QUE MO","28360699","""全單9折 (只限晚市)"",""每位客人惠顧滿HKD500可獲贈飲品及甜品 (只限晚市)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-que-mo","2016-01-01","2016-12-31","""灣仔皇后大道東202號QRE Plaza 5樓""","","western"
"CCB-21","en","China Construction Bank","""銀聯信用卡受理商戶""","Timón Seafood Tapas Bar & Restaurant","21110484","""每位客人惠顧滿HKD300可享自選菜式9折"",""每枱可免費獲贈Deep-fried Padrón Pepper一客""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-timon-seafood","2016-01-01","2016-12-31","""灣仔船街33號地舖""","","western"
"CCB-22","en","China Construction Bank","""銀聯信用卡受理商戶""","La Locanda by Giancarlo Perbellini","27859600","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-la-locanda","2016-01-01","2016-12-31","""尖沙咀廣東道17號海港城海洋中心4樓402號舖""","","western"
"CCB-23","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","Olive EVA","21112568","""晚上9時後入座可享85折"",""惠顧晚市滿HKD200每枱可享免費1小時泊車優惠""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-olive-eva","2016-01-01","2016-12-31","""黃大仙睦鄰街8號現崇山商場地下G1-G2號舖""","","western"
"CCB-24","en","China Construction Bank","""銀聯信用卡受理商戶""","Toro Steakhouse & Gastro Bar","26969608","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-toro","2016-01-01","2016-12-31","""尖沙咀柯士甸道西1號圓方(Elements)3樓R008號舖""","","western"
"CCB-25","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","Wedgwood Tea Bar","24667998","""惠顧堂食可享9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-wedgwood","2016-01-01","2016-12-31","""尖沙咀廣東道5號海港城海洋中心2樓K5號舖""","","western"
"CCB-26","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","BIEN BISTRO","21559022","""晚上9時後入座可享85折"",""惠顧晚市滿HKD200每枱可享免費1小時泊車優惠""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-bien-bistro","2016-01-01","2016-12-31","""荃灣楊屋道1號荃新天地1期1樓L117號舖""","","western"
"CCB-27","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","Olive Café","241238362156908826672788","""晚上9時後入座可享85折"",""惠顧晚市滿HKD200每枱可享免費1小時泊車優惠""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-olive-cafe","2016-01-01","2016-12-31","""荃灣西樓角路1-17號新領域廣場地下G4號舖"",""荃灣楊屋道1號荃新天地1期UG41號舖"",""大埔安邦路9號大埔超級城A區地下012A舖""","","western"
"CCB-28","en","China Construction Bank","""建行龍卡信用卡受理商戶""","意大利餐廳","262811172628103328863156","""惠顧自選菜式滿HKD300可享9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-resto","2016-01-01","2016-12-31","""屯門黃金海岸商場地下3-5號舖"",""深井深井村68號地下"",""東涌海濱路8號海堤灣畔商場地下G號舖""","","western"
"CCB-29","en","China Construction Bank","""建行龍卡信用卡受理商戶""","滿屋日本料理","3622336636221801","""惠顧晚市放題每餐枱送清酒一支""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-manya","2016-01-01","2016-12-31","""銅鑼灣駱克道463-483號銅鑼灣廣場2期8樓全層"",""尖沙咀北京道53-63號國都大厦地庫全層""","","asian,japanese"
"CCB-30","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","盛八日式燒肉店","258119333106018323668866/23803388","""惠顧滿HKD350可享香草牛油青殼岩蠔 (兩件) 乙客 (一般零售價HKD69)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-morihachi-yakiniku","2016-01-01","2016-12-31","""中環擺花街8號3樓"",""銅鑼灣怡和街2-6號英光大廈3樓"",""尖沙咀亞士厘道23-25號雅士利中心3樓"",""旺角山東街38號38廣場3樓""","","asian,japanese"
"CCB-31","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","盛八食堂","28055711","""於晚市惠顧滿HKD100，即送意大利迷迭香手羽先乙客 (價值HKD48)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-morihachi-kitchen-tamago","2016-01-01","2016-12-31","""銅鑼灣京士頓街9號名店坊1樓L102號舖""","","asian,japanese"
"CCB-32","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","味一番日本料理","2317671823669333","""惠顧晚市滿HKD300可享88折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-aji-ichiban","2016-01-01","2016-12-31","""尖沙咀山林道22-26號地下"",""尖沙咀金巴利道65-67B號地下A舖""","","asian,japanese"
"CCB-33","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","盛八日式火鍋放題店","26160960/26160939","""惠顧""晚市90分鐘放題""，即送海鮮盛合乙客 (價值HKD48)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-morihachi-shabu-shabu","2016-01-01","2016-12-31","""旺角通菜街1A-1J號威達商業大廈Deli2 3樓3B舖""","","asian,japanese"
"CCB-34","en","China Construction Bank","""建行龍卡信用卡受理商戶""","至尊滿屋日本料理","36222688","""惠顧晚市放題每餐枱送清酒一支""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-supreme-manya","2016-01-01","2016-12-31","""旺角彌敦道628號旺角瓊華中心7樓""","","asian,japanese"
"CCB-35","en","China Construction Bank","""建行龍卡信用卡受理商戶""","波羅密素食","27363939/2736398923176908/2317690923712208/23713237","""優惠價HKD588享用波羅密素食四人晚市套餐，套餐包括： - 日式原隻素鮑魚刺身 - 素瑤柱海皇西施羹 - 京式素牛仔柳 - 滬式賽螃蟹 - 香芋BB素斑仔 - 黑松露特色炒飯 (原價HKD668)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-paramita","2016-01-01","2016-12-31","""尖沙咀彌敦道180號寶華商業大廈2字樓"",""天后琉璃街3C地舖"",""荔枝角長義街9號D2廣場3樓302號舖""","","others"
"CCB-36","en","China Construction Bank","""銀聯信用卡受理商戶""","Bombay Dreams","29710001","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-bombay-dreams","2016-01-01","2016-12-31","""中環雲咸街77號嘉兆商業大廈4樓""","","others"
"CCB-37","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","火車頭越南餐室","2363483825283848","""惠顧晚市主餐牌滿HKD200，可享9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-cafe-locomotive","2016-01-01","2016-12-31","""灣仔謝斐道268-270號杜誌台地舖"",""灣仔譚臣道29號地下""","","others"
"CCB-38","en","China Construction Bank","""銀聯信用卡受理商戶""","新派素食","25205308","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-khana-khazana","2016-01-01","2016-12-31","""灣仔盧押道20號其康大廈1樓""","","others"
"CCB-39","en","China Construction Bank","""銀聯信用卡受理商戶""","MAMA SAN by Will Meyrick","28818901","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-mama-san","2016-01-01","2016-12-31","""中環雲咸街46號地下""","","others"
"CCB-40","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","喜喜冰室","2868036328810616","""惠顧晚市餐飲消費滿HKD200，可享9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-match-box","2016-01-01","2016-12-31","""銅鑼灣Fashion Walk加寧街8號地下2B舖"",""銅鑼灣新會道2號地下""","","others"
"CCB-41","en","China Construction Bank","""銀聯信用卡受理商戶""","Olive Greek & Middle Eastern","25211608","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-olive","2016-01-01","2016-12-31","""中環蘇豪區伊利近街32號地下""","","others"
"CCB-42","en","China Construction Bank","""銀聯信用卡受理商戶""","Soho Spice Vietnamese & Thai","25211600","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-soho-spice","2016-01-01","2016-12-31","""中環蘇豪伊利近街47B號地下""","","others"
"CCB-43","en","China Construction Bank","","Tamarind Pan","28277777","""萬事達卡信用卡尊享優惠 - 午市套餐及週日早午餐享4人同行1人免費""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-tamarind-pan","2016-01-01","2016-12-31","""灣仔港灣道30號新鴻基中心2樓""","","others"
"CCB-44","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","阿里朗韓國餐廳","29563288","""於星期一至五惠顧午市每位消費滿HKD100，可獲贈韓國果醋一杯"",""於星期一至五惠顧晚市每枱消費滿HKD300，可獲贈啤酒一杯""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-arirang","2016-01-01","2016-12-31","""尖沙咀亞士厘道33號九龍中心1樓A""","","others"
"CCB-45","en","China Construction Bank","""銀聯信用卡受理商戶""","Nahm Vietnamese & Thai","28107575","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-nahm","2016-01-01","2016-12-31","""尖沙咀柯士甸道西1號圓方(Elements)1樓1044-45號舖""","","others"
"CCB-46","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","佳寧娜潮州菜","25111282","""惠顧晚市滿HKD300送水晶包一客""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-carrianna","2016-01-01","2016-12-31","""灣仔告士打道151號安盛中心1樓""","","chinese"
"CCB-47","en","China Construction Bank","""建行龍卡信用卡受理商戶""","薔紅特色茶餐廳","28383783","""惠顧指定套餐半價"",""免收加一""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-rose-kitchen","2016-01-01","2016-12-31","""灣仔莊士敦道194-204號灣仔商業中心1樓""","","chinese"
"CCB-48","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","霸王山莊","27231003","""指定晚市套餐7折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-kings-lodge","2016-01-01","2016-12-31","""尖沙咀漆咸道南67-71號安年大廈地下""","","chinese"
"CCB-49","en","China Construction Bank","""建行龍卡信用卡受理商戶""","西龍纤味","31055303","""全單貨品9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-slim-taste","2016-01-01","2016-12-31","""樂富聯合道198號樂富廣場1樓1104號舖""","","chinese"
"CCB-50","en","China Construction Bank","""建行龍卡信用卡受理商戶""","西龍傳香飯糰","31055303","""正價貨品9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-qq-rice","2016-01-01","2016-12-31","""大嶼山翔天路1號香港國際機場1號客運大樓7T087""","","chinese"
"CCB-51","en","China Construction Bank","","The Salted Pig","2367099027079459","""星期一至四：自選菜式85折"",""星期五至日：自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-the-salted-pig","2016-01-01","2016-12-31","""尖沙咀諾士佛臺1號地舖"",""西灣河鯉景灣太康街45號地下GB8-10號舖""","","western"
"CCB-52","en","China Construction Bank","""銀聯信用卡受理商戶""","Bouchon Bistro Francais","25259300","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-bouchon-bistro-francais","2016-01-01","2016-12-31","""中環蘇豪伊利近街49號地下""","","western"
"CCB-53","en","China Construction Bank","""銀聯信用卡受理商戶""","Craftsteak","25260999","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-craftsteak","2016-01-01","2016-12-31","""中環蘇豪伊利近街29號""","","western"
"CCB-54","en","China Construction Bank","""銀聯信用卡受理商戶""","FoFo by el Willy","29002009","""每位客人可獲贈Sangria一杯（適用於午市及晚市）""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-fofo","2016-01-01","2016-12-31","""中環威靈頓街2-8號M88 20樓""","","western"
"CCB-55","en","China Construction Bank","","Harvey Nichols四樓餐廳","36953389","""以HKD458享用特色4道菜晚市套餐 (原價：HKD558)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-harvey-nichols","2016-01-01","2016-12-31","""中環德輔道中12-16號置地廣場Harvey Nichols 4樓""","","western"
"CCB-56","en","China Construction Bank","""銀聯信用卡受理商戶""","La Paloma","22916161","""每位客人可獲贈Sangria一杯（適用於午市及晚市）""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-la-paloma","2016-01-01","2016-12-31","""西環皇后大道西189號SoHo189一樓""","","western"
"CCB-57","en","China Construction Bank","","Lily & Bloom","28106166","""惠顧晚市並預先訂座，每位客人可獲贈Prosecco一杯（週一至日）""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-lily-and-bloom","2016-01-01","2016-12-31","""中環蘭桂坊雲咸街33號LKF Tower 5樓及6樓""","","western"
"CCB-58","en","China Construction Bank","""銀聯信用卡受理商戶""","Lupa","27966500","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-lupa","2016-01-01","2016-12-31","""中環皇后大道中31號陸海通大廈3樓""","","western"
"CCB-59","en","China Construction Bank","","Madam Sixty Ate","25272558","""每位客人惠顧滿HKD500可獲贈甜品一客（適用於午市及晚市）""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-madam-sixty-ate","2016-01-01","2016-12-31","""灣仔莊士敦道60號1樓8號舖""","","western"
"CCB-60","en","China Construction Bank","""銀聯信用卡受理商戶""","Manzo Italian Steak House","27353980","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-manzo","2016-01-01","2016-12-31","""銅鑼灣勿地臣街1號時代廣場11樓1104號舖""","","western"
"CCB-61","en","China Construction Bank","""銀聯信用卡受理商戶""","Panevino","25217366","""星期一至四：全單85折"",""星期五、六及日：全單9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-panevino","2016-01-01","2016-12-31","""半山羅便臣道30-32號地下""","","western"
"CCB-62","en","China Construction Bank","","Shore Steak","29151638","""星期一至四、星期六至日：自選菜式85折"",""星期五：自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-shore-steak","2016-01-01","2016-12-31","""中環皇后大道中139號The L.Place 3及4樓""","","western"
"CCB-63","en","China Construction Bank","""銀聯信用卡受理商戶""","Prego Italian","26515700","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-prego","2016-01-01","2016-12-31","""中環蘇豪伊利近街43號地下""","","western"
"CCB-64","en","China Construction Bank","","QUAYSIDE","26616708","""每位客人可獲贈餐酒或prosecco一杯""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-quayside","2016-01-01","2016-12-31","""灣仔龍景街1號分域碼頭海軍商場地下""","","western"
"CCB-65","en","China Construction Bank","""銀聯信用卡受理商戶""","QUE MO","28360699","""全單9折 (只限晚市)"",""每位客人惠顧滿HKD500可獲贈飲品及甜品 (只限晚市)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-que-mo","2016-01-01","2016-12-31","""灣仔皇后大道東202號QRE Plaza 5樓""","","western"
"CCB-66","en","China Construction Bank","""銀聯信用卡受理商戶""","Timón Seafood Tapas Bar & Restaurant","21110484","""每位客人惠顧滿HKD300可享自選菜式9折"",""每枱可免費獲贈Deep-fried Padrón Pepper一客""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-timon-seafood","2016-01-01","2016-12-31","""灣仔船街33號地舖""","","western"
"CCB-67","en","China Construction Bank","""銀聯信用卡受理商戶""","La Locanda by Giancarlo Perbellini","27859600","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-la-locanda","2016-01-01","2016-12-31","""尖沙咀廣東道17號海港城海洋中心4樓402號舖""","","western"
"CCB-68","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","Olive EVA","21112568","""晚上9時後入座可享85折"",""惠顧晚市滿HKD200每枱可享免費1小時泊車優惠""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-olive-eva","2016-01-01","2016-12-31","""黃大仙睦鄰街8號現崇山商場地下G1-G2號舖""","","western"
"CCB-69","en","China Construction Bank","""銀聯信用卡受理商戶""","Toro Steakhouse & Gastro Bar","26969608","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-toro","2016-01-01","2016-12-31","""尖沙咀柯士甸道西1號圓方(Elements)3樓R008號舖""","","western"
"CCB-70","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","Wedgwood Tea Bar","24667998","""惠顧堂食可享9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-wedgwood","2016-01-01","2016-12-31","""尖沙咀廣東道5號海港城海洋中心2樓K5號舖""","","western"
"CCB-71","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","BIEN BISTRO","21559022","""晚上9時後入座可享85折"",""惠顧晚市滿HKD200每枱可享免費1小時泊車優惠""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-bien-bistro","2016-01-01","2016-12-31","""荃灣楊屋道1號荃新天地1期1樓L117號舖""","","western"
"CCB-72","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","Olive Café","241238362156908826672788","""晚上9時後入座可享85折"",""惠顧晚市滿HKD200每枱可享免費1小時泊車優惠""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-olive-cafe","2016-01-01","2016-12-31","""荃灣西樓角路1-17號新領域廣場地下G4號舖"",""荃灣楊屋道1號荃新天地1期UG41號舖"",""大埔安邦路9號大埔超級城A區地下012A舖""","","western"
"CCB-73","en","China Construction Bank","""建行龍卡信用卡受理商戶""","意大利餐廳","262811172628103328863156","""惠顧自選菜式滿HKD300可享9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-resto","2016-01-01","2016-12-31","""屯門黃金海岸商場地下3-5號舖"",""深井深井村68號地下"",""東涌海濱路8號海堤灣畔商場地下G號舖""","","western"
